id_restourant,title,id_users,rating
30955,В темноте?!,153202,9.0
30955,В темноте?!,149263,8.0
30955,В темноте?!,149277,7.3
30955,В темноте?!,110437,8.0
30955,В темноте?!,110537,4.7
30955,В темноте?!,101770,9.3
30955,В темноте?!,101765,9.0
30955,В темноте?!,91530,7.7
30955,В темноте?!,89812,9.5
30955,В темноте?!,88407,7.3
38506,Краснодар,186947,8.3
38506,Краснодар,183291,10.0
38506,Краснодар,154758,9.7
38506,Краснодар,183203,10.0
38506,Краснодар,183164,10.0
38506,Краснодар,183128,10.0
38506,Краснодар,183082,10.0
38506,Краснодар,182989,10.0
38506,Краснодар,173257,9.7
38506,Краснодар,172901,10.0
38506,Краснодар,166635,10.0
38506,Краснодар,166318,10.0
38506,Краснодар,165961,10.0
38506,Краснодар,165422,10.0
38506,Краснодар,165173,10.0
38506,Краснодар,164924,10.0
38506,Краснодар,164606,10.0
38506,Краснодар,163999,10.0
38506,Краснодар,163681,10.0
38506,Краснодар,163312,10.0
38506,Краснодар,162692,10.0
38506,Краснодар,161925,10.0
38506,Краснодар,161268,10.0
38506,Краснодар,160494,10.0
38506,Краснодар,159503,10.0
38506,Краснодар,158813,10.0
38506,Краснодар,157980,10.0
38506,Краснодар,155834,10.0
38506,Краснодар,155075,10.0
38506,Краснодар,154764,10.0
38506,Краснодар,149539,3.3
38506,Краснодар,49469,4.3
38506,Краснодар,138705,10.0
38506,Краснодар,138425,10.0
38506,Краснодар,136008,7.7
38506,Краснодар,118904,8.0
38506,Краснодар,118901,8.0
38506,Краснодар,118533,8.3
38506,Краснодар,116136,8.0
38506,Краснодар,117929,8.3
40519,DiDi,115704,8.0
40519,DiDi,114969,7.7
40519,DiDi,114142,8.7
40519,DiDi,101792,8.0
40519,DiDi,114866,7.3
47666,Бор,200905,7.3
47666,Бор,191769,9.3
48064,Александр,192602,10.0
47648,Муссон,199955,4.3
47648,Муссон,178476,10.0
30741,Ноев ковчег,147288,10.0
30741,Ноев ковчег,143181,10.0
30741,Ноев ковчег,137376,10.0
30741,Ноев ковчег,136216,10.0
30741,Ноев ковчег,134255,10.0
30741,Ноев ковчег,133551,10.0
30741,Ноев ковчег,133365,9.7
30741,Ноев ковчег,90151,10.0
30741,Ноев ковчег,122690,10.0
30741,Ноев ковчег,119000,10.0
30741,Ноев ковчег,116884,10.0
30741,Ноев ковчег,114326,10.0
30741,Ноев ковчег,111499,10.0
30741,Ноев ковчег,101765,7.3
30741,Ноев ковчег,99826,10.0
30741,Ноев ковчег,99422,10.0
30741,Ноев ковчег,101757,7.0
30741,Ноев ковчег,92546,10.0
30741,Ноев ковчег,90278,10.0
30741,Ноев ковчег,88253,9.7
30741,Ноев ковчег,85407,9.7
30518,Björn,197585,9.7
30518,Björn,175650,10.0
30518,Björn,150692,8.7
30518,Björn,164685,10.0
30518,Björn,140892,10.0
30518,Björn,116843,8.0
30518,Björn,116840,9.0
30518,Björn,117278,8.7
30518,Björn,89756,10.0
30518,Björn,85358,8.7
30628,Эларджи,198833,6.3
30628,Эларджи,145741,10.0
30628,Эларджи,155777,8.7
30628,Эларджи,155778,9.0
30628,Эларджи,154729,9.0
30628,Эларджи,153043,8.7
30628,Эларджи,152431,9.0
30628,Эларджи,151829,8.0
30628,Эларджи,153137,8.7
30628,Эларджи,149268,8.0
30628,Эларджи,149277,7.7
30628,Эларджи,144202,3.3
30628,Эларджи,90929,7.0
30628,Эларджи,113897,8.0
30628,Эларджи,101894,9.7
30628,Эларджи,101895,9.3
30628,Эларджи,101765,9.7
30628,Эларджи,84559,9.7
44813,El Idilio,191716,7.3
44813,El Idilio,190640,2.0
44813,El Idilio,187271,10.0
44813,El Idilio,184797,8.3
44813,El Idilio,182697,10.0
44813,El Idilio,179202,10.0
44813,El Idilio,179164,10.0
44813,El Idilio,178886,10.0
44813,El Idilio,177864,9.3
44813,El Idilio,137225,9.3
44813,El Idilio,169489,9.3
44813,El Idilio,167997,5.3
44813,El Idilio,166174,10.0
48559,La’room,200727,10.0
48559,La’room,200678,10.0
48559,La’room,200677,10.0
48559,La’room,200656,10.0
48559,La’room,200655,10.0
48559,La’room,200649,10.0
44869,Harvey & Monica,201133,3.0
44869,Harvey & Monica,195689,5.7
44869,Harvey & Monica,192602,10.0
44869,Harvey & Monica,191254,10.0
44869,Harvey & Monica,138677,10.0
44869,Harvey & Monica,189797,5.3
44869,Harvey & Monica,188551,5.3
44869,Harvey & Monica,160495,5.7
44869,Harvey & Monica,182189,1.7
44869,Harvey & Monica,178027,10.0
44869,Harvey & Monica,177890,9.7
44869,Harvey & Monica,174800,10.0
44869,Harvey & Monica,169721,9.7
44869,Harvey & Monica,167591,10.0
44869,Harvey & Monica,166904,10.0
47379,Мумий Тролль Music Bar,190922,10.0
47379,Мумий Тролль Music Bar,190834,10.0
47379,Мумий Тролль Music Bar,190420,10.0
39269,Peshi,188340,10.0
39269,Peshi,188140,10.0
39269,Peshi,185799,10.0
39269,Peshi,184271,10.0
39269,Peshi,183798,10.0
39269,Peshi,183390,10.0
46775,Le Rouge Cabaret,201751,10.0
46775,Le Rouge Cabaret,200329,10.0
46775,Le Rouge Cabaret,199348,10.0
46775,Le Rouge Cabaret,188762,10.0
46775,Le Rouge Cabaret,192976,10.0
46775,Le Rouge Cabaret,191678,10.0
46775,Le Rouge Cabaret,191639,10.0
46775,Le Rouge Cabaret,183433,10.0
46775,Le Rouge Cabaret,183276,10.0
46775,Le Rouge Cabaret,182503,9.7
46212,Галки,201331,8.7
46212,Галки,197585,9.3
46212,Галки,187255,10.0
46212,Галки,185743,10.0
46212,Галки,185738,10.0
46212,Галки,185737,10.0
46212,Галки,185097,3.5
46212,Галки,183652,10.0
46212,Галки,183599,7.0
46212,Галки,182606,10.0
46212,Галки,137225,10.0
46212,Галки,180440,5.0
44661,360 Restaurant,196860,1.0
44661,360 Restaurant,191878,10.0
44661,360 Restaurant,189657,10.0
44661,360 Restaurant,188521,10.0
44661,360 Restaurant,188440,9.3
44661,360 Restaurant,188395,9.3
44661,360 Restaurant,188375,10.0
44661,360 Restaurant,188373,9.7
44661,360 Restaurant,188370,9.7
44661,360 Restaurant,188140,9.3
44661,360 Restaurant,182744,1.3
44661,360 Restaurant,180434,5.3
44661,360 Restaurant,178790,10.0
44661,360 Restaurant,175665,2.7
44661,360 Restaurant,154758,9.0
44661,360 Restaurant,165920,8.7
37036,Wow Moscow Lounge,201204,1.0
37036,Wow Moscow Lounge,200419,10.0
37036,Wow Moscow Lounge,137225,9.7
37036,Wow Moscow Lounge,192602,9.3
37036,Wow Moscow Lounge,138677,10.0
37036,Wow Moscow Lounge,195309,7.7
37036,Wow Moscow Lounge,194510,2.7
37036,Wow Moscow Lounge,194389,10.0
37036,Wow Moscow Lounge,193948,5.0
37036,Wow Moscow Lounge,193218,10.0
37036,Wow Moscow Lounge,193102,10.0
37036,Wow Moscow Lounge,192451,1.0
37036,Wow Moscow Lounge,191873,7.3
37036,Wow Moscow Lounge,191733,10.0
37036,Wow Moscow Lounge,191415,9.7
37036,Wow Moscow Lounge,191413,10.0
37036,Wow Moscow Lounge,191235,10.0
37036,Wow Moscow Lounge,191146,9.0
37036,Wow Moscow Lounge,190542,1.7
37036,Wow Moscow Lounge,183373,4.0
37036,Wow Moscow Lounge,181124,10.0
37036,Wow Moscow Lounge,179294,7.3
37036,Wow Moscow Lounge,178709,10.0
37036,Wow Moscow Lounge,177874,9.7
37036,Wow Moscow Lounge,175666,10.0
37036,Wow Moscow Lounge,175534,8.3
37036,Wow Moscow Lounge,175248,10.0
37036,Wow Moscow Lounge,175246,10.0
37036,Wow Moscow Lounge,175245,10.0
37036,Wow Moscow Lounge,165082,8.3
37036,Wow Moscow Lounge,161734,8.0
33621,18.12,149732,9.3
33621,18.12,89750,10.0
33621,18.12,89048,9.7
41872,Ля музон,190882,8.7
41872,Ля музон,190881,10.0
43555,Праймбиф-бар,164271,9.0
43555,Праймбиф-бар,162902,9.3
43555,Праймбиф-бар,163202,8.7
43555,Праймбиф-бар,161336,8.0
43555,Праймбиф-бар,151790,10.0
35749,Сказка,98811,8.0
35749,Сказка,90972,9.0
33743,Чайка,137225,5.3
33743,Чайка,174129,10.0
33743,Чайка,145813,6.7
33743,Чайка,90151,10.0
33743,Чайка,157376,6.7
33743,Чайка,152042,10.0
33743,Чайка,148031,10.0
33743,Чайка,104857,10.0
33743,Чайка,98776,10.0
33743,Чайка,90969,9.7
33743,Чайка,86329,10.0
33743,Чайка,88254,9.7
30736,Донна Маргарита,190176,10.0
30736,Донна Маргарита,90151,9.3
30736,Донна Маргарита,86588,7.7
30736,Донна Маргарита,86421,10.0
30736,Донна Маргарита,86344,10.0
30846,Мари Vanna,189268,9.0
30846,Мари Vanna,89078,9.0
30846,Мари Vanna,158780,8.0
30846,Мари Vanna,158777,8.7
30846,Мари Vanna,158779,8.3
30846,Мари Vanna,158778,9.0
30846,Мари Vanna,153696,9.0
30846,Мари Vanna,153197,9.0
30846,Мари Vanna,152952,8.7
30846,Мари Vanna,152328,9.3
30846,Мари Vanna,151827,8.3
30846,Мари Vanna,151205,8.0
30846,Мари Vanna,149275,8.3
30846,Мари Vanna,112729,8.7
30846,Мари Vanna,149273,8.7
30846,Мари Vanna,107135,9.7
30846,Мари Vanna,86696,10.0
30846,Мари Vanna,86501,10.0
30846,Мари Vanna,85340,8.7
30846,Мари Vanna,84178,9.7
44683,Levantine,198338,4.0
44683,Levantine,196064,10.0
44683,Levantine,193190,10.0
44683,Levantine,192992,2.3
44683,Levantine,192463,3.0
44683,Levantine,192459,2.3
44683,Levantine,188703,8.7
44683,Levantine,185170,10.0
44683,Levantine,182132,10.0
44683,Levantine,182038,9.7
44683,Levantine,173236,9.3
30591,I Like Wine,86717,9.7
30591,I Like Wine,86673,8.3
30591,I Like Wine,86598,8.7
30939,Giovedi Cafe,138706,10.0
30939,Giovedi Cafe,139555,9.7
30939,Giovedi Cafe,138706,9.7
41225,Pioppo Albero,188789,2.3
41225,Pioppo Albero,183517,10.0
41225,Pioppo Albero,181752,10.0
41225,Pioppo Albero,179221,10.0
41225,Pioppo Albero,178413,10.0
41225,Pioppo Albero,177913,10.0
41225,Pioppo Albero,176374,10.0
41225,Pioppo Albero,175799,10.0
41225,Pioppo Albero,170528,10.0
41225,Pioppo Albero,169920,10.0
41225,Pioppo Albero,111810,10.0
44845,Pizza & Polpette,177864,9.7
31270,Paulaner Bräuhaus,194231,8.0
31270,Paulaner Bräuhaus,150405,8.7
31270,Paulaner Bräuhaus,143742,8.7
31270,Paulaner Bräuhaus,111453,10.0
31270,Paulaner Bräuhaus,96450,9.3
31270,Paulaner Bräuhaus,86630,9.0
31270,Paulaner Bräuhaus,86724,10.0
31270,Paulaner Bräuhaus,86574,9.7
37484,Mushrooms,198660,1.0
37484,Mushrooms,194974,1.0
37484,Mushrooms,187838,1.0
37484,Mushrooms,180336,9.3
37484,Mushrooms,176484,9.3
37484,Mushrooms,151263,9.0
37484,Mushrooms,155583,8.7
37484,Mushrooms,155582,9.3
37484,Mushrooms,153205,9.3
37484,Mushrooms,153045,9.3
37484,Mushrooms,153046,9.0
37484,Mushrooms,151270,8.3
37484,Mushrooms,151221,7.7
37484,Mushrooms,153204,9.3
37484,Mushrooms,112729,9.0
37484,Mushrooms,149273,8.3
37484,Mushrooms,149275,8.7
37484,Mushrooms,155581,9.0
37484,Mushrooms,117623,9.0
37484,Mushrooms,117750,8.7
37484,Mushrooms,117691,8.3
37484,Mushrooms,87162,8.0
37484,Mushrooms,85039,7.3
41902,Летняя веранда ЦМТ,194020,9.3
41902,Летняя веранда ЦМТ,175677,9.3
41902,Летняя веранда ЦМТ,175409,3.7
41902,Летняя веранда ЦМТ,174767,6.3
41902,Летняя веранда ЦМТ,123770,10.0
41902,Летняя веранда ЦМТ,121591,9.3
40954,Ku,138245,10.0
40954,Ku,135135,10.0
40954,Ku,134313,9.3
40954,Ku,134265,10.0
40954,Ku,122024,9.0
40954,Ku,121826,9.7
40954,Ku,121557,9.0
40954,Ku,121349,10.0
40954,Ku,121209,9.3
40954,Ku,121041,9.7
35131,Бабель,142285,9.7
35131,Бабель,140677,10.0
35131,Бабель,113952,8.7
35131,Бабель,114812,9.7
35131,Бабель,116101,9.3
35131,Бабель,113897,8.7
35131,Бабель,89048,10.0
43127,Drinks @ Dinners,184230,10.0
43127,Drinks @ Dinners,182902,10.0
43127,Drinks @ Dinners,180124,10.0
43127,Drinks @ Dinners,178752,10.0
43127,Drinks @ Dinners,173410,10.0
43127,Drinks @ Dinners,97192,9.3
43127,Drinks @ Dinners,148670,8.3
47418,Раковая на Маяковке,199267,10.0
47418,Раковая на Маяковке,199271,10.0
47418,Раковая на Маяковке,190460,9.3
47418,Раковая на Маяковке,190160,10.0
31011,Кувшин,136370,10.0
31011,Кувшин,116826,10.0
31011,Кувшин,114535,7.3
31011,Кувшин,114141,7.3
31011,Кувшин,114396,8.3
31011,Кувшин,85953,10.0
33565,Bon app café,194838,10.0
33565,Bon app café,189416,10.0
33565,Bon app café,187404,10.0
33565,Bon app café,182458,10.0
33565,Bon app café,182308,10.0
33565,Bon app café,182295,10.0
33565,Bon app café,182294,10.0
33565,Bon app café,182290,9.0
33565,Bon app café,182279,10.0
41585,Банкетный комплекс Vnukovo Village,147107,10.0
41585,Банкетный комплекс Vnukovo Village,187868,10.0
41585,Банкетный комплекс Vnukovo Village,187828,10.0
41585,Банкетный комплекс Vnukovo Village,159931,10.0
46290,Дымзавод,154758,10.0
46290,Дымзавод,188366,10.0
46290,Дымзавод,186483,10.0
46290,Дымзавод,186190,10.0
46290,Дымзавод,186049,10.0
46290,Дымзавод,185899,10.0
46290,Дымзавод,185833,10.0
46290,Дымзавод,185112,10.0
46290,Дымзавод,185079,10.0
46290,Дымзавод,185061,10.0
46290,Дымзавод,120203,10.0
46290,Дымзавод,183765,10.0
44041,Chilling Moscow,201304,10.0
44041,Chilling Moscow,200919,10.0
44041,Chilling Moscow,200710,10.0
44041,Chilling Moscow,200480,10.0
44041,Chilling Moscow,200148,10.0
44041,Chilling Moscow,200105,10.0
44041,Chilling Moscow,200031,10.0
44041,Chilling Moscow,199993,10.0
44041,Chilling Moscow,199960,10.0
44041,Chilling Moscow,187557,10.0
44041,Chilling Moscow,199881,10.0
44041,Chilling Moscow,156851,10.0
44041,Chilling Moscow,199827,10.0
44041,Chilling Moscow,199758,10.0
44041,Chilling Moscow,192821,10.0
44041,Chilling Moscow,191077,10.0
44041,Chilling Moscow,173007,10.0
44041,Chilling Moscow,177864,10.0
44041,Chilling Moscow,173251,10.0
44041,Chilling Moscow,173129,10.0
44041,Chilling Moscow,173031,10.0
44041,Chilling Moscow,173006,10.0
