url,id,photo,title,rating_number,rating_text,reviews_count,avg_text,type,cuisines,tags
https://www.restoclub.ru/msk/place/fontan,45977,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/0/0/9/a/009a36713b40f7ba40a8149cc89ee95c.jpg,Fontan,0.0,Мало отзывов,Добавить,350,Кафе,"европейская,сладости,боулы",
https://www.restoclub.ru/msk/place/fortutti,43128,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/1/c/4/5/1c45597903e83123e5729c70a0579c72.jpg,Fortutti,0.0,Мало отзывов,Добавить,600,Кафе,"европейская,десерты,сладости","бизнес-ланч,завтрак"
https://www.restoclub.ru/msk/place/fon-vakano,42655,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/6/6/0/b/660b94c457d799d6563be95448c91151.jpg,Фон Вакано,0.0,Мало отзывов,Добавить,600,Бар,смешанная,спортивные трансляции
https://www.restoclub.ru/msk/place/fluffy-fluffy,45921,,Fluffy Fluffy,0.0,Мало отзывов,Добавить,500,Кафе,японская,"завтрак,доставка"
https://www.restoclub.ru/msk/place/floo,43226,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/3/e/9/e/3e9e3ad5c7c9e682acf53de127ec974f.jpg,Floo,0.0,Мало отзывов,1,300,Кофейня,"европейская,спешелти кофе","бизнес-ланч,завтрак"
https://www.restoclub.ru/msk/place/flip-1,45326,,Flip,0.0,Мало отзывов,Добавить,500,Кофейня,сладости,
https://www.restoclub.ru/msk/place/flora-no-fauna-1,44336,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/2/c/9/8/2c989afe4e805e9cf9ea686249a9578a.jpg,Flora No Fauna,0.0,Мало отзывов,1,800,,"вегетарианская,вегетарианские блюда","бизнес-ланч,завтрак"
https://www.restoclub.ru/msk/place/flip-3,46450,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/a/6/5/8/a6585adfdaf3c380771f3bad1cedec22.jpg,Flip,0.0,Мало отзывов,Добавить,350,Кофейня,"десерты,закуски,спешелти кофе",еда навынос
https://www.restoclub.ru/msk/place/firin-cafe,45700,,Firin Café,0.0,Мало отзывов,Добавить,300,Кофейня,турецкая,
https://www.restoclub.ru/msk/place/fcking-craft-pub,38943,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/a/b/8/7/ab87adf472018bc06fbbe190365e52f4.jpg,Fcking Craft Pub,0.0,Мало отзывов,Добавить,700,Паб,"крафтовое пиво,закуски","спортивные трансляции,настольные игры"
https://www.restoclub.ru/msk/place/fermer,39915,,Фермер,0.0,Мало отзывов,Добавить,500,Кафе,,парковка
https://www.restoclub.ru/msk/place/fifteen-pizzeria,43860,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/4/d/7/0/4d70da43b6cb91c2c4ee053968f5ec79.jpg,Fifteen Pizzeria,0.0,Мало отзывов,Добавить,800,Корнер,"итальянская,пицца",
https://www.restoclub.ru/msk/place/farinari,43859,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/d/d/7/2/dd72027568279e73ecb023131132e6ac.jpg,Farinari,0.0,Мало отзывов,Добавить,250,Корнер,"десерты,итальянская",
https://www.restoclub.ru/msk/place/feina-kofejnja,38896,/uploads/place_thumbnail_big/c/3/1/b/c31b4eb94459d5d4432d7d920d50c6bc.jpg,Феина кофейня,0.0,Мало отзывов,Добавить,500,Кофейня,сладости,парковка
https://www.restoclub.ru/msk/place/uch-kuduk,41342,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/9/e/a/9/9ea943f336c49bbf37520f3fadd11397.jpg,Уч-кудук,0.0,Мало отзывов,Добавить,800,Кафе,"узбекская,восточная,смешанная,японская","за городом,караоке,живая музыка,бизнес-ланч,кальян"
https://www.restoclub.ru/msk/place/uttupura,36905,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/9/0/a/0/90a0bd06618fcb9e13dfeb347562e456.jpg,Уттупура,0.0,Мало отзывов,Добавить,700,Кафе,"вегетарианская,индийская,вегетарианские блюда",
https://www.restoclub.ru/msk/place/unlimited,45264,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/3/b/6/b/3b6b50000af84b853d5712760564d2b1.jpg,Unlimited,0.0,Мало отзывов,Добавить,400,Антикафе,сладости,"настольные игры,бильярд"
https://www.restoclub.ru/msk/place/uzbekcha,44282,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/4/2/6/4/4264be7a2c4e8049841f200b3e85d4d0.jpg,Узбекча,0.0,Мало отзывов,Добавить,400,Корнер,"узбекская,восточная",
https://www.restoclub.ru/msk/place/urban,37254,/uploads/place_thumbnail_big/1/2/4/7/12476dc46232c2a70b5c45e18218b583.jpg,Urban,0.0,Мало отзывов,Добавить,700,Кафе,европейская,
https://www.restoclub.ru/msk/place/urban-1,39320,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/c/1/f/c/c1fc5bb69e69b6dd8d8306161fff6e7b.jpg,Urban,0.0,Мало отзывов,Добавить,700,Кафе,европейская,парковка
